beta	mlge	ge	mlemd	emd	mlgft	gft	mlcount	count
1	0.09765713067916382	0.06814304540046863	1.4674097729700284	0.7509700000000062	2.468968496933199	2.75195684104234	222	60
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	20
2	0.0885220821548002	0.07121267229473421	1.2891041503680165	0.7337650000000044	1.923118500671013	2.9052549856893575	168	54
1	0.09980715527090006	0.07668973292880402	1.4587897884300283	0.8019500000000064	2.043541544231563	2.7347961838186525	222	60
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.07250004219580104	0.05713794320193344	0.9837040000000029	0.5789516578920008	1.4306759474986328	1.7209276422666504	43	38
3	0.08505978695453421	0.05872588163452664	1.0166330000000068	0.5980395196050003	1.5011113626189105	2.41467673220746	60	34
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.09552913902060732	0.06269810795350649	1.296480061440015	0.6666720000000049	2.4123354967507384	2.6520985098691185	114	51
6	0.0	0.0	0.0	0.0	0.0	0.0	20	15
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.07773037988426243	0.05821944501386455	1.2192080000000045	0.6862794313680018	1.8820088369229535	2.3038546434040774	183	51
2	0.09557249177024804	0.06735360668978162	1.372148111256017	0.7390320000000073	2.2430468054446	3.1345532870221424	180	57
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
1	0.09087585633574512	0.06975704822923626	1.4007799507200285	0.7541530000000063	1.7899009232611656	2.6613077534673595	222	60
2	0.08998950689545238	0.06272485473367936	1.324840102392023	0.6765580000000028	1.8339201546942574	2.400851318297635	167	55
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.07150428574940838	0.04702393843051161	0.9200000000000016	0.44790958332000075	1.7978396713941698	2.1868680491869648	50	32
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.035967160220883455	0.024740617130275477	0.3333200000000034	0.19046780953200143	0.33747606648297174	0.6742327055214121	24	21
1	0.09624521224419874	0.06705336484282455	1.4480959925760157	0.750626000000005	2.244345089999203	2.905181680803105	224	61
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.08406543095030133	0.06264614102325618	1.248675000000012	0.6971200000000012	1.89425405139151	2.58788991127043	152	53
1	0.08773286637829555	0.06796236664346356	1.3710250690800283	0.7277790000000054	1.890886142679033	2.8366840211786943	222	60
3	0.012897625545140682	0.0	0.12142600000200139	0.0	0.4694767018659397	0.0	21	18
5	0.012823547695529236	0.0	0.10952200000000116	0.0	0.18155521494890284	0.0	21	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09050682104300513	0.06811342301803987	1.2201643799400084	0.6811760000000021	1.9575430963075897	2.801725557499548	138	50
2	0.078644038274527	0.0637207724529651	1.226332452912018	0.6988360000000063	1.940392011020947	2.5533369355355324	187	57
3	0.029020542294709392	0.0	0.2934660000000034	0.0	0.9008239354732351	0.0	23	16
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	16
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.10159398148185916	0.07037775665823003	1.5177997225800284	0.7444360000000054	2.0495096353881777	2.8310818257244237	222	60
1	0.08702470859551474	0.06452397125542986	1.3975551117900284	0.7333240000000054	1.7372028985905124	2.692614639303077	222	60
1	0.08860703658825186	0.062850066752571	1.3660201298100283	0.7333240000000054	1.9176968544310249	2.6774311393195744	222	60
4	0.013476528007485254	0.0	0.1261880238120014	0.0	0.09671350096582605	0.0	21	20
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.06200623104045659	0.052527674618218854	0.8209640000000047	0.5370259074090028	1.4538097573418118	2.2069947297636037	31	27
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
1	0.09008726482435674	0.06976197917576829	1.3925500560600284	0.764027000000008	2.1439385900215657	2.5388523256728996	222	60
3	0.07621190317395997	0.0631929110284843	0.9459040000000029	0.6454616693040027	1.2562868592065064	1.9942780011498515	49	37
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	20
3	0.07382416777818054	0.04770826960975759	0.9932250000000056	0.5052516390960021	2.036176285049888	1.9356847181981252	67	35
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
1	0.10346411156922737	0.07921028490946364	1.5849299406000283	0.8499910000000055	2.5370042987537467	3.0773608638748993	222	60
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
2	0.09617347972304174	0.06255643686488518	1.3326881717760064	0.7115223461340033	1.5363733191668825	2.2524473306869712	186	52
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
1	0.10025122972690409	0.08704559894861177	1.624624660050016	0.9618900000000079	2.211721431920926	3.2425344748249603	221	60
1	0.10888141187444594	0.06634898644075386	1.4730717641280158	0.7247280000000049	2.0756552902113428	2.4873507692217975	224	61
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.0932536056260829	0.07061543573067011	1.3853750530500284	0.7611030000000054	2.12503515617517	2.6419759193157972	222	60
4	0.04243776952955894	0.02741627774445973	0.4857020000000029	0.24153983092200207	1.0253488688021253	1.1788165428458832	28	23
2	0.08330752395975301	0.06093572780008243	1.2523760000000133	0.6862794313680018	2.1018751891446907	2.6119170681335437	166	51
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09437248010914862	0.07296938904401865	1.341994140936028	0.7461750000000045	2.073019935219333	2.648663445369641	176	54
1	0.10032131765668936	0.0826888317096664	1.5587898235800284	0.8111080000000055	1.6665610852097925	2.5086205416125726	222	60
1	0.08989655930431055	0.06669121519046495	1.3809250134600284	0.7333240000000063	2.3018365370263387	2.668521328751853	222	60
3	0.06767337922228181	0.05894411009719636	0.8116710000000015	0.5698475514720001	1.2328120209423745	1.915016152880477	47	34
5	0.0	0.0	0.0	0.0	0.0	0.0	20	20
1	0.08989656373949663	0.06391394579558894	1.3913250285900283	0.7499910000000054	2.0621451653957537	2.567065934393073	222	60
3	0.0332404190308534	0.0	0.24543000000000284	0.0	0.4592780298903956	0.0	22	16
1	0.0846218823917934	0.06920299925661685	1.3678550413800283	0.7722150000000054	1.675098255314372	2.4918220317936455	222	60
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09914208338218944	0.06966404764950943	1.3713539533740102	0.7202300000000044	2.3991939286123953	2.7813912978394653	161	56
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.08379595405123985	0.056775564393833446	1.2512694216540277	0.6274553725440039	1.9689636125338281	2.159789695248929	179	51
3	0.06871778644964047	0.05283674390856779	0.7750000000000012	0.4143150000000014	0.9933753149871826	1.0953272079083105	32	23
2	0.08944250244759583	0.06510985592153438	1.2901253535000163	0.7118560000000055	2.0162769319130933	2.4828593121458304	194	59
5	0.0	0.0	0.0	0.0	0.0	0.0	20	20
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
1	0.0930542086865817	0.06891841889619314	1.4259750516000158	0.7499910000000081	2.107927137520509	2.6291093118253053	221	60
1	0.08513625229153333	0.07642622911360349	1.3634050321500284	0.8499820000000068	2.043799654368363	3.008895664544673	222	60
2	0.08898389098959628	0.07705122089021171	1.2461702036100069	0.7748449999999999	2.1880183317512123	3.1099547098085667	135	53
3	0.0754063592940555	0.05708266296734505	0.9768853616400124	0.585462555543001	1.5972484417939727	2.2607352839111865	65	39
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
4	0.0	0.0	0.0	0.0	0.0	0.0	20	16
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09052564072269494	0.06358861690108498	1.26768022276801	0.6971194458720009	2.305571938412322	2.5150743651010123	155	53
2	0.0794659909849621	0.05699110768355473	1.1859236512140274	0.6538493461500027	1.9395545744502796	2.420526682786815	179	52
3	0.03641080444236126	0.019658121371927635	0.39000000000000007	0.1527679722240007	0.8220727087041746	0.7534146073613349	25	18
2	0.08971038932777839	0.06842377515847993	1.1563800000000053	0.6722074111020017	2.540840522410876	2.8250047181818436	124	45
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
1	0.09455855257748544	0.06829748913683781	1.4551836432000158	0.7340270000000022	1.694892665920281	2.5017411795778632	224	61
2	0.08091890943310587	0.06458064437114944	1.231245415620017	0.6981154150920011	1.9550517229840993	2.4196007360635083	182	53
2	0.08703197445596546	0.0659619546979145	1.3202501559000277	0.7321310000000071	1.9146521677678188	2.563384447990351	177	56
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.07864883860475022	0.05395433364339657	0.9750006000000109	0.5365784634210029	1.7658431252540214	2.076005668728395	80	41
3	0.04922921938955696	0.031344105713642934	0.5230521692280042	0.22248701435400026	0.8975087208620743	0.8247876276493871	26	22
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
1	0.0897623773842415	0.06569503678083935	1.4011699621800284	0.7277690000000053	2.2184531091979123	2.397572869704199	222	60
1	0.10153667805898614	0.07702278695568898	1.5317599533900284	0.8166530000000055	1.7889922162952427	2.6636470891316972	222	60
2	0.08051181313857018	0.059612323723892975	1.2824503344000036	0.6564620000000028	2.0018070644163006	2.3781752541864996	202	55
4	0.032140864143319806	0.014979796109415414	0.3333160000000034	0.12530696490000273	0.5185752489455882	0.4094716151269552	24	21
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
3	0.0596805417597323	0.040372697502839186	0.6432410000000057	0.370361629638002	1.5738546179260806	1.834501076690903	37	27
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
1	0.09173557561319816	0.07527042542995702	1.4826498201300284	0.8254820000000064	2.0952682836143053	2.694149226007293	222	60
7	0.0	0.0	0.0	0.0	0.0	0.0	20	20
2	0.0929123843522965	0.06350308744248558	1.2101380000000082	0.6960834509760019	1.8374601899461758	2.2731114970042605	143	51
6	0.0	0.0	0.0	0.0	0.0	0.0	20	16
6	0.01147280148281284	0.011607316985401829	0.09047500000000115	0.07017598245600203	0.13496122664495752	0.21389536708680673	21	19
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.09359680973458802	0.07147909394156016	1.4712250335000159	0.8388790000000055	1.9191999553995869	2.769632167357396	221	60
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.0	0.0	0.0	0.0	0.0	0.0	20	17
2	0.08553938232835988	0.07933657517163537	1.2570080000000248	0.8153643787050007	1.7137131496996973	2.4030378085856503	171	53
3	0.056614153741294235	0.046826487853873416	0.5625000000000012	0.374989931820001	0.9994565117752544	1.0460135789024005	32	22
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.06801108230892047	0.0517152201063499	0.873900000000004	0.48430800000000046	1.5581841346445284	2.090083758963449	46	30
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.06685525353250862	0.05061942254408257	0.7237800000000026	0.481962609111002	0.8230646179069795	1.277900643420843	42	31
7	0.0	0.0	0.0	0.0	0.0	0.0	20	20
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
7	0.0	0.0	0.0	0.0	0.0	0.0	20	15
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09268091079379849	0.06774433025779936	1.310768110200023	0.7272753818100008	2.1908617636803123	2.818371735593749	167	55
2	0.08135631580582262	0.059733993255728854	1.2191445078240162	0.690537000000005	2.1650210124803224	2.6238449227685443	195	58
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.08863370400267519	0.07111781151650336	1.3187750758500325	0.7832880000000074	1.6448534763795946	2.8746867276690096	185	57
3	0.07068101066655956	0.05824007471917419	0.9000001500000019	0.5571360000000007	1.7391718939336387	2.5971788591735034	40	28
3	0.07513399560745361	0.06907850556812102	0.904333982610005	0.6964045446600008	1.1497990008477006	2.3155180789118393	46	35
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.07173723833273436	0.04542423972130776	0.8863200000000051	0.43286864351700205	2.0709473248918013	2.0907722527079655	66	27
7	0.0	0.0	0.0	0.0	0.0	0.0	20	15
3	0.0662365457629674	0.04805491301798129	0.8428250000000002	0.44907267592500205	1.512751991998029	2.034037990874527	35	27
3	0.07155486804416414	0.05598816109144629	0.9627760000000029	0.5789516578920008	1.2218517132319613	1.9100352627044388	43	38
3	0.07982673717059571	0.059430314048737325	0.9637400000000029	0.572521535307003	1.3589265056055395	2.085118879829151	58	41
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	15
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	16
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
6	0.0	0.0	0.0	0.0	0.0	0.0	20	16
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.011428856576368874	0.0	0.1119030095220014	0.0	0.20551141923943003	0.0	21	19
1	0.08690525424573438	0.06676095279552587	1.3496162513760168	0.757514000000005	2.084964568391919	2.5659101271410196	223	61
2	0.08326698527952114	0.07296160460262646	1.2446234842800277	0.7894800000000074	1.8867179090875477	2.534032213254131	179	57
2	0.08531193045774706	0.06737481592819577	1.2582400000000251	0.7472580000000044	2.2332397660547736	2.7836852234078022	173	54
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
2	0.08867768994475292	0.0692328742700413	1.2936201942420247	0.7320463294740037	1.9882943125581496	2.845171098585984	174	52
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.09521082355206965	0.06633556107672878	1.4664647630700285	0.7555460000000054	2.206924094701102	2.6285664220509104	222	60
4	0.01036097991167212	0.0	0.09761800000000116	0.0	0.1536695785073123	0.0	21	20
1	0.09173462155985751	0.06530883024140295	1.3748640448320157	0.7463070000000049	2.0770448043494163	2.690918332601156	224	61
2	0.09068237994044608	0.06505877326257363	1.3255743558360085	0.698297000000007	2.3272431273618066	2.496822621539191	172	56
1	0.08397886938968921	0.06230404512842147	1.3056753711900284	0.714026000000008	1.8807814406107535	2.495905945850109	222	60
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
4	0.054088470796341756	0.02738081484744379	0.6437500000000013	0.2170959605280013	1.595796613836815	1.209104913805786	32	19
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.09144102477503951	0.06246907467375239	1.4249750021100283	0.711395000000008	1.9170565209812613	2.6178288140525265	222	60
1	0.09323981194651258	0.06991362469958745	1.5119048165700284	0.7833250000000064	2.1184487761104585	2.6804015215651518	222	60
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	20
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.0696906130044818	0.0453739118287628	0.9106990000000056	0.4722255277740021	1.3601529825189569	1.607405198880262	56	36
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.08290992460958337	0.06566851895193343	1.260750294000015	0.7160664128910034	1.634756911103459	2.4252630043264545	181	52
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
1	0.09512383695908344	0.07182495177189414	1.4551749997800283	0.7921480000000064	2.074892072560717	2.619469364161622	222	60
4	0.0	0.0	0.0	0.0	0.0	0.0	20	16
1	0.09032006725717916	0.0691502066911625	1.3870500742500158	0.7666450000000053	1.8295538130848146	2.5403943976613346	221	60
7	0.0	0.0	0.0	0.0	0.0	0.0	20	15
6	0.0	0.0	0.0	0.0	0.0	0.0	20	16
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09215841371583033	0.0732155494664916	1.2701280000000137	0.7474780000000001	2.198808297854565	2.757522671595046	168	55
1	0.09634859138538486	0.07181551527153981	1.4983898679600283	0.8208110000000064	2.119988710974835	2.6053981593045217	222	60
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.07145358616922456	0.05208340214946958	0.8448800000000029	0.5050416464490028	1.492065528946492	1.6835978041971849	49	33
2	0.09428799551960929	0.08545539602812832	1.3598100000000142	0.8349460000000046	2.1516429178726573	3.453234163596016	182	58
1	0.08686679514843566	0.06258453988299073	1.3286452252500283	0.718407000000008	2.245582035159319	2.401203258658728	222	60
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.08250360878452723	0.06586396617439397	1.3911602151300284	0.730693000000008	1.8046293346690734	2.5904403294958254	222	60
2	0.0914236198999661	0.06403386400222846	1.3200851755800322	0.7380673751400003	2.1983417784940995	2.486403407160982	185	53
1	0.09918435726419596	0.07169053475051348	1.4542848064500284	0.7277750000000054	1.9364369857519619	2.656645747363843	222	60
6	0.0	0.0	0.0	0.0	0.0	0.0	20	20
1	0.09015860278466163	0.07060022162102139	1.4034499530600284	0.7666580000000063	1.8508399304330188	2.953402262155085	222	60
1	0.08847246635837479	0.06550958532927738	1.3975549766400284	0.7722150000000054	1.712586344078458	2.2755065950713322	222	60
2	0.08940228997316728	0.0670273121911497	1.2943600000000044	0.7228713337200003	1.9619300047188328	2.627748930277505	183	53
3	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.06898185848701958	0.05247182651373273	0.7833160000000015	0.48729351746700017	1.1807326516954164	1.592042762062142	45	35
4	0.020015692853973283	0.01213269476055852	0.1681650000000028	0.06862797058800069	0.3059119559977285	0.2343370245881971	22	18
5	0.016098100104436096	0.01036018849905176	0.1681650000000028	0.0714279999990007	0.2726623126094184	0.18028098179647914	22	21
4	0.0	0.0	0.0	0.0	0.0	0.0	20	15
1	0.10638052576542985	0.07295982852915132	1.5628499558400284	0.8055450000000055	2.5741185547237895	2.7586812300262746	222	60
2	0.08785675865558952	0.0708967121020962	1.2764470000000239	0.748108000000007	1.9524342594945985	2.728352166294293	179	56
1	0.08199805587578624	0.06144453667182516	1.3232502818700282	0.683335000000008	1.9609577499526	2.4914618457187894	222	60
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
5	0.012995344947890083	0.0	0.11190300000000115	0.0	0.5505144836018555	0.0	21	18
5	0.0	0.0	0.0	0.0	0.0	0.0	20	20
3	0.05997547414787868	0.04051410846567594	0.7562500000000013	0.3906858886619998	1.4525562053100907	2.0781771582214184	32	26
2	0.08310346288142408	0.0638599152167393	1.2576100000000143	0.6917190000000044	2.3142962730853456	2.778369869129785	156	54
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.08590651126462784	0.06164526125603942	1.252480000000014	0.6595673404320017	1.9857266846999087	2.7301604343689014	156	47
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	16
6	0.012024331551416316	0.012121691031141848	0.09285600000000115	0.07309998830400202	0.16717478359254137	0.47701000580435227	21	19
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	16
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.07661420402742015	0.061445089215443977	0.9862740000000109	0.6384435208080017	1.957556621928469	2.1857076657175902	73	41
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.05920004555135988	0.04508239311021844	0.7307670000000015	0.4448137283400005	1.401134481718905	1.6884478886000243	39	31
2	0.08812893552047521	0.060225784040706706	1.3319920872000164	0.6666320000000054	1.7874780981372496	2.1983540774124397	195	54
1	0.09310215079526493	0.06769469130827695	1.4677999145700282	0.7666580000000063	1.8516190150774225	2.3545505959026873	222	60
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
2	0.09226165200981667	0.06506551277364742	1.3216242959040296	0.6730770000000033	2.1746812228315844	2.3034017790090604	171	52
3	0.04552477918222927	0.02800673256051378	0.5785520000000028	0.23245783991099989	0.6520678485130003	0.9681053326924935	28	24
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
1	0.10254360979291752	0.07320257261197584	1.5214500361500158	0.8056930000000023	2.0429252226550716	2.5417855172217454	221	61
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.08653424401425985	0.055934380497078565	1.215640000000012	0.639999360000001	1.7823861592392232	2.1423484698929607	163	50
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
4	0.0	0.0	0.0	0.0	0.0	0.0	20	15
3	0.07213380122386026	0.05371091448734347	0.8972090000000097	0.5749994250000017	1.6197079909560592	2.089586886809446	72	40
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09128649786301227	0.0712513426329677	1.277044240128019	0.7535313561360004	2.0919175615782106	3.0254841890884365	175	53
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.0	0.0	0.0	0.0	0.0	0.0	20	14
3	0.06564159671281361	0.05623804611407519	0.8454270000000041	0.5821205356950008	1.2284222014790902	2.236778095082883	44	35
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
1	0.0979959963231475	0.07060856520907623	1.4221598769600157	0.7005800000000049	1.9231639307757757	2.597694084887268	224	61
6	0.0	0.0	0.0	0.0	0.0	0.0	20	18
3	0.06979493961881408	0.05734865661898876	0.7670501658600017	0.545756000000001	1.0647467349560422	1.98324956127788	41	34
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
1	0.10360073699245012	0.07287709808098354	1.5772547010000286	0.7944370000000055	2.0252955455882935	2.572713901792301	222	60
3	0.07367372628426876	0.05678113450125431	1.0146000000000095	0.6237274747500025	1.8012737971188013	2.1941856644020854	89	44
5	0.0	0.0	0.0	0.0	0.0	0.0	20	17
3	0.0	0.0	0.0	0.0	0.0	0.0	20	19
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.08415146592963638	0.060373488941286656	1.2360320000000071	0.6499880000000001	2.0205271849318547	2.319013639171322	172	55
1	0.10249751322417466	0.07874231242162993	1.5813146307000285	0.7964800000000082	2.224098530915861	2.462775435020509	222	60
6	0.0	0.0	0.0	0.0	0.0	0.0	20	20
7	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
4	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09228273887776396	0.07429690746184298	1.2668361254160083	0.7830760000000032	1.9539076383007286	3.1279889069018747	142	51
1	0.09729554100924868	0.07347954489933971	1.4678551135800284	0.7999760000000063	1.955135509584084	3.0826694244544957	222	60
5	0.0	0.0	0.0	0.0	0.0	0.0	20	18
2	0.09345278592396988	0.06147268536794631	1.3923009422520152	0.6909120000000001	2.1766618778348845	2.5701108931509187	198	55
4	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.08731790042681839	0.0748362275126727	1.2753502542000277	0.7851650000000039	2.025631144440132	2.6990975601519005	177	54
7	0.0	0.0	0.0	0.0	0.0	0.0	20	19
3	0.06300672441671286	0.04691031044864645	0.7236720000000051	0.4426430000000037	1.5024437024370507	2.0816726481283543	38	31
3	0.031787252414108805	0.016783433528770698	0.33476800436400406	0.09649200877200202	0.7261227566646713	0.7544519512677177	23	19
3	0.07104323680625337	0.05566733408716573	0.9368320000000055	0.5714195142930009	1.8788714086723244	2.371984704358036	76	35
6	0.0	0.0	0.0	0.0	0.0	0.0	20	20
7	0.0	0.0	0.0	0.0	0.0	0.0	20	18
1	0.10212934829302081	0.07981132323953176	1.589074612350016	0.8249790000000063	2.079309955301752	2.9953610160445643	221	60
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
7	0.0	0.0	0.0	0.0	0.0	0.0	20	16
6	0.0	0.0	0.0	0.0	0.0	0.0	20	19
2	0.09267459732131171	0.06292652598003351	1.3254642255060167	0.7083240000000044	2.3301996603902815	2.684503529529302	188	56
1	0.09309930184295287	0.06750596383841284	1.4259200333700284	0.7499910000000063	2.127297292788646	2.643729524002826	222	60
1	0.09301299253311188	0.07293110329630476	1.4167839145920158	0.7795650000000024	1.8583382623762723	2.8521133814445014	224	61
1	0.08983618579332063	0.07542777214080881	1.4007680479680158	0.8032390000000033	1.9286455385146137	2.668143178703407	224	61
1	0.09283523173443904	0.06754899410426597	1.4186898921000284	0.7499890000000053	2.1735981437725496	2.593011697740977	222	60
2	0.08570505692855888	0.06875094358733815	1.2423800000000114	0.7249994100000017	1.903572448636529	2.76025266926311	158	50
4	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	19
6	0.0	0.0	0.0	0.0	0.0	0.0	20	17
5	0.0	0.0	0.0	0.0	0.0	0.0	20	16
1	0.08680198776667358	0.07337408137514846	1.4129049693000284	0.7833220000000068	1.6524399488657988	2.8123269019617916	222	60
4	0.04622098081568528	0.035289250678308584	0.4999850000400022	0.27876700000000176	0.663988294282164	1.0127836278159703	30	23
